Date,Open,High,Low,Close,Adj Close,Volume,Expiry_x,Underlying Value_x,PVP,POP,CVP,COP,Span
2011-09-22,93.65106201171876,93.65106201171876,89.05281066894531,89.49730682373047,75.53800964355469,2637852,2011-09-29,583.9,500.0,500.0,500.0,500.0,7
2011-09-23,88.8918685913086,89.32870483398438,86.63106536865234,87.29780578613281,73.68156433105469,2160945,2011-09-29,569.55,500.0,500.0,500.0,500.0,6
2011-09-26,88.8995361328125,88.8995361328125,82.30104064941406,82.92180633544922,69.98811340332031,2390741,2011-09-29,541.0,500.0,500.0,500.0,500.0,3
2011-09-27,84.30128479003906,87.04490661621094,83.76481628417969,86.14824676513672,72.71131134033203,3499147,2011-09-29,562.05,500.0,500.0,500.0,500.0,2
2011-09-28,87.11387634277344,87.11387634277344,81.69560241699219,83.05209350585938,70.09806823730469,1449518,2011-09-29,541.85,500.0,500.0,500.0,500.0,1
2011-09-29,83.22835540771484,84.5925064086914,81.69560241699219,82.42366027832031,69.56765747070312,3478034,2011-10-25,537.75,500.0,500.0,500.0,500.0,26
2011-09-30,84.04837799072266,84.04837799072266,79.70303344726562,80.75296020507812,68.15755462646484,2684846,2011-10-25,526.85,500.0,500.0,500.0,500.0,25
2011-10-03,79.94060516357422,80.00958251953125,75.71788024902344,77.51119995117188,65.42143249511719,2748829,2011-10-25,505.7,500.0,500.0,500.0,500.0,22
2011-10-04,78.01700592041016,78.01700592041016,72.98191833496094,74.03185272216797,62.48476409912109,2985391,2011-10-25,483.0,500.0,500.0,500.0,500.0,21
2011-10-05,74.36139678955078,75.48030090332031,71.73272705078125,72.1005859375,60.85473251342773,2849119,2011-10-25,470.4,500.0,500.0,500.0,500.0,20
2011-10-07,74.33074188232422,78.3005599975586,68.60591888427734,70.7977523803711,59.755104064941406,5246489,2011-10-25,461.9,500.0,500.0,500.0,500.0,18
2011-10-10,71.2652359008789,72.18489074707031,70.04669952392578,70.56784057617188,59.5610466003418,2319535,2011-10-25,460.4,500.0,500.0,500.0,500.0,15
2011-10-11,71.97030639648438,71.97030639648438,67.31074523925781,70.31493377685547,59.347599029541016,10679167,2011-10-25,458.75,500.0,500.0,500.0,500.0,14
2011-10-12,70.65980529785156,71.67908477783203,70.48353576660156,71.22692108154297,60.117332458496094,3018201,2011-10-25,464.7,500.0,500.0,500.0,500.0,13
2011-10-13,71.4415054321289,74.07783508300781,70.04669952392578,72.0316162109375,60.7965087890625,11496534,2011-10-25,469.95,500.0,500.0,500.0,500.0,12
2011-10-14,72.49143981933594,73.55670166015625,71.57945251464844,72.1772232055664,60.919410705566406,1336212,2011-10-25,470.9,500.0,500.0,500.0,500.0,11
2011-10-17,72.63704681396484,73.2578125,71.16561126708984,71.45683288574219,60.31137466430664,1451638,2011-10-25,466.2,500.0,500.0,500.0,500.0,8
2011-10-18,70.1999740600586,71.10430145263672,69.74015045166016,70.67513275146484,59.65160751342773,6640401,2011-10-25,461.1,500.0,500.0,500.0,500.0,7
2011-10-19,70.98934173583984,72.72901153564453,70.5295181274414,72.5220947265625,61.21049499511719,4671973,2011-10-25,473.15,500.0,500.0,500.0,500.0,6
2011-10-20,72.03927612304688,72.29218292236328,70.31493377685547,71.3648681640625,60.233768463134766,1169016,2011-10-25,465.6,500.0,500.0,500.0,500.0,5
2011-10-21,72.64471435546875,72.64471435546875,70.1999740600586,70.83606719970703,59.78744888305664,1446438,2011-10-25,462.15,500.0,500.0,500.0,500.0,4
2011-10-24,71.433837890625,71.77104949951172,70.3532485961914,70.66746520996094,59.645145416259766,2555477,2011-10-25,461.05,500.0,500.0,500.0,500.0,1
2011-10-25,71.22692108154297,71.48748779296875,69.45658874511719,70.58316040039062,59.573978424072266,2725851,2011-11-24,460.5,500.0,500.0,500.0,500.0,30
2011-10-28,72.63704681396484,74.39971160888672,72.03927612304688,73.51837921142578,62.0513801574707,3631223,2011-11-24,479.65,500.0,500.0,500.0,500.0,27
2011-10-31,74.00886535644531,74.70626068115234,72.8439712524414,73.25015258789062,61.82499313354492,3398830,2011-11-24,477.9,500.0,500.0,500.0,500.0,24
2011-11-01,72.3458251953125,72.79798889160156,70.50653076171875,71.05831909179688,59.97502517700195,3342774,2011-11-24,463.6,500.0,500.0,500.0,500.0,23
2011-11-02,70.05436706542969,71.433837890625,70.05436706542969,71.03532409667969,59.95562744140625,3587093,2011-11-24,463.45,500.0,500.0,500.0,500.0,22
2011-11-03,71.23458099365234,72.65237426757812,70.1080093383789,70.96635437011719,59.897403717041016,3278478,2011-11-24,463.0,500.0,500.0,500.0,500.0,21
2011-11-04,71.90899658203125,71.99329376220703,70.39157104492188,70.85139465332031,59.800384521484375,5900594,2011-11-24,462.25,500.0,500.0,500.0,500.0,20
2011-11-08,71.24224853515625,71.24224853515625,70.21530151367188,70.85139465332031,59.800384521484375,2383499,2011-11-24,462.25,500.0,500.0,500.0,500.0,16
2011-11-09,70.84373474121094,70.96635437011719,70.06202697753906,70.59082794189453,59.5804557800293,1302462,2011-11-24,460.55,500.0,500.0,500.0,500.0,15
2011-11-11,70.40689849853516,71.44916534423828,69.62519836425781,70.34558868408203,59.37347030639648,3641525,2011-11-24,458.95,500.0,500.0,500.0,500.0,13
2011-11-14,71.21159362792969,71.39552307128906,69.74015045166016,69.97006225585938,59.0565071105957,3456792,2011-11-24,456.5,500.0,500.0,500.0,500.0,10
2011-11-15,70.33792114257812,70.33792114257812,61.877140045166016,63.19530487060547,53.33843612670898,8912258,2011-11-24,412.3,500.0,500.0,440.0,493.33333333333337,9
2011-11-16,62.536224365234375,62.8427734375,56.12932586669922,58.75033187866211,49.58677673339844,14069875,2011-11-24,383.3,500.0,500.0,440.0,493.33333333333337,8
2011-11-17,59.930545806884766,59.94587326049805,53.05615997314453,53.88384628295898,45.47933197021485,12714279,2011-11-24,351.55,500.0,500.0,360.0,480.0,7
2011-11-18,55.94539642333984,55.94539642333984,49.2012939453125,51.40845489501953,43.39004135131836,16433188,2011-11-24,335.4,500.0,500.0,360.0,476.1904761904762,6
2011-11-21,50.73404312133789,51.92192459106445,47.323673248291016,47.82181930541992,40.362831115722656,5949252,2011-11-24,312.0,320.0,320.0,320.0,469.09090909090907,3
2011-11-22,47.51526641845703,49.56915283203125,46.91749572753906,48.20500564575195,40.68625259399414,6877531,2011-11-24,314.5,320.0,320.0,330.0,451.2,2
2011-11-23,47.51526641845703,48.89474487304688,44.92491912841797,45.30810546875,38.24119186401367,5893059,2011-11-24,295.6,320.0,320.0,317.1428571428571,425.8064516129032,1
2011-11-24,44.71799850463867,49.814395904541016,42.77140426635742,48.63417434692383,41.04848098754883,26419738,2011-12-29,317.3,320.0,320.0,322.8571428571429,328.0,35
2011-11-25,50.427494049072266,51.04059219360352,47.5459213256836,49.19363021850586,41.52067565917969,6403735,2011-12-29,320.95,320.0,320.0,340.0,330.0,34
2011-11-28,49.9063606262207,50.527122497558594,48.43491744995117,48.67249298095703,41.08082962036133,4282732,2011-12-29,317.55,320.0,320.0,340.0,330.7692307692308,31
2011-11-29,49.04801940917969,50.0749626159668,46.08214569091797,46.85618591308594,39.547813415527344,5840839,2011-12-29,305.7,320.0,320.0,340.0,332.5,30
2011-11-30,46.59561538696289,48.44258117675781,45.17015838623047,46.19710159301758,38.99153137207031,5942669,2011-12-29,301.4,320.0,320.0,320.0,331.7647058823529,29
2011-12-01,47.66854476928711,48.4962272644043,46.61861038208008,47.40031051635742,40.0070686340332,3252760,2011-12-29,309.25,320.0,320.0,320.0,331.7647058823529,28
2011-12-02,48.22799682617188,52.80325698852539,46.74889373779297,51.91426086425781,43.81695556640625,6999312,2011-12-29,338.7,320.0,320.0,331.53846153846155,330.3703703703704,27
2011-12-05,51.88360595703125,54.19039535522461,51.36247253417969,52.68830108642578,44.47027206420898,7016895,2011-12-29,343.75,320.0,320.0,353.3333333333333,344.24242424242425,24
2011-12-07,52.72661972045898,53.768890380859375,51.577056884765625,52.25913238525391,44.108036041259766,3740347,2011-12-29,340.95,320.0,320.0,340.0,344.11764705882354,22
2011-12-08,52.27445983886719,52.7112922668457,49.28559494018555,51.31649017333984,43.31241607666016,5613476,2011-12-29,334.8,320.0,320.0,346.6666666666667,344.11764705882354,21
2011-12-09,50.50413131713867,51.2705078125,48.64183807373047,49.76074600219727,41.99933624267578,5545455,2011-12-29,324.65,320.0,320.0,320.0,342.1621621621622,20
2011-12-12,50.01365280151367,50.94862747192383,47.44629287719727,48.14369583129883,40.63450241088867,4350231,2011-12-29,314.1,320.0,320.0,320.0,342.7777777777777,17
2011-12-13,47.65321350097656,50.19758224487305,47.063106536865234,49.24727630615234,41.56595230102539,5089360,2011-12-29,321.3,320.0,320.0,320.0,342.7777777777777,16
2011-12-14,49.24727630615234,49.262603759765625,47.62255859375,48.3276252746582,40.78974914550781,6535596,2011-12-29,315.3,320.0,320.0,320.0,342.7777777777777,15
2011-12-15,47.66854476928711,48.66482925415039,47.04011535644531,48.212669372558594,40.692718505859375,2705215,2011-12-29,314.55,320.0,320.0,320.0,342.7777777777777,14
2011-12-16,48.43491744995117,49.814395904541016,47.01712417602539,48.25865173339844,40.73152923583984,3321499,2011-12-29,314.85,320.0,320.0,320.0,342.7777777777777,13
2011-12-19,47.66854476928711,48.25865173339844,46.710575103759766,47.430965423583984,40.03293991088867,5859198,2011-12-29,309.45,320.0,320.0,320.0,342.7777777777777,10
2011-12-20,47.49227523803711,48.24332427978516,46.37336730957031,47.316009521484375,39.9359130859375,3447403,2011-12-29,308.7,320.0,320.0,320.0,342.1621621621622,9
2011-12-21,47.82181930541992,48.7414665222168,46.19710159301758,47.80649185180664,40.34989929199219,4341404,2011-12-29,311.9,320.0,320.0,320.0,342.1621621621622,8
2011-12-22,47.6608772277832,48.26631546020508,47.24703598022461,47.72985458374024,40.28521347045898,3911177,2011-12-29,311.4,320.0,320.0,320.0,342.1621621621622,7
2011-12-23,47.92911148071289,50.16692733764648,47.92911148071289,49.22428512573242,41.54655075073242,3992554,2011-12-29,321.15,320.0,320.0,320.0,342.1621621621622,6
2011-12-26,49.56148910522461,50.8873176574707,49.07101058959961,49.98299789428711,42.18692398071289,2874864,2011-12-29,326.1,320.0,320.0,320.0,342.1621621621622,3
2011-12-27,50.09795379638672,50.603759765625,48.7414665222168,49.32391357421875,41.63063430786133,1196711,2011-12-29,321.8,320.0,320.0,330.0,342.1621621621622,2
2011-12-28,48.56520080566406,50.19758224487305,48.12836837768555,49.83738327026367,42.06401443481445,2339173,2011-12-29,325.15,320.0,320.0,340.0,342.1621621621622,1
2011-12-29,50.0749626159668,50.49646759033203,47.35432815551758,47.975093841552734,40.4921989440918,4800846,2012-01-25,313.0,320.0,320.0,320.0,320.0,27
2011-12-30,47.59190368652344,48.43491744995117,44.16620635986328,45.001556396484375,37.982460021972656,5519038,2012-01-25,293.6,320.0,320.0,320.0,320.0,26
2012-01-02,44.90959167480469,44.90959167480469,43.3768424987793,44.24284362792969,37.34208679199219,4426427,2012-01-25,288.65,260.0,260.0,300.90909090909093,304.2857142857143,23
2012-01-03,44.44976806640625,45.0628662109375,43.491798400878906,44.04358673095703,37.17391204833984,7148175,2012-01-25,287.35,260.0,260.0,302.8571428571429,304.44444444444446,22
2012-01-04,44.04358673095703,45.0628662109375,42.334571838378906,42.63345718383789,35.98372268676758,7327278,2012-01-25,278.15,260.0,260.0,310.7692307692308,303.8095238095238,21
2012-01-05,42.319244384765625,42.564483642578125,40.61788940429688,40.93976974487305,34.55420684814453,6668403,2012-01-25,267.1,260.0,260.0,300.0,302.8571428571429,20
2012-01-06,40.31134033203125,41.92072677612305,40.012454986572266,41.162017822265625,34.74178695678711,7823555,2012-01-25,268.55,260.0,260.0,280.0,302.0689655172414,19
2012-01-09,41.28463745117188,41.84408950805664,40.51826095581055,41.04705810546875,34.64476013183594,7501748,2012-01-25,267.8,260.0,260.0,288.8888888888889,300.6451612903226,16
2012-01-10,41.18500900268555,43.76002883911133,41.18500900268555,43.43048858642578,36.65644073486328,14022646,2012-01-25,283.35,260.0,260.0,287.5,297.2413793103448,15
2012-01-11,43.52245330810547,49.507843017578125,43.52245330810547,48.12836837768555,40.6215705871582,29144161,2012-01-25,314.0,290.0,278.0,304.13793103448273,304.375,14
2012-01-12,48.0823860168457,50.55011367797852,46.98646926879883,49.22428512573242,41.54655075073242,16233789,2012-01-25,321.15,280.0,278.0,325.0,309.375,13
2012-01-13,48.91773223876953,50.23590087890625,47.21638107299805,49.49251556396485,41.77294158935547,4441048,2012-01-25,322.9,300.0,278.0,310.0,309.65517241379314,12
2012-01-16,49.35456848144531,54.926116943359375,48.60351943969727,54.41264343261719,45.92565155029297,11490382,2012-01-25,355.0,325.7142857142857,293.3333333333333,335.0,322.10526315789474,9
2012-01-17,55.01041793823242,57.63142013549805,54.0371208190918,57.07963180541992,48.17665863037109,13889761,2012-01-25,372.4,350.0,300.0,335.2941176470589,324.375,8
2012-01-18,57.32487106323242,61.992095947265625,56.98766708374024,61.28703308105469,51.72781753540039,22122301,2012-01-25,399.85,350.0,300.0,374.54545454545456,331.8918918918919,7
2012-01-19,62.8044548034668,68.92779541015625,61.4786262512207,67.51766204833984,56.98661804199219,22645321,2012-01-25,440.5,383.3333333333333,329.2307692307692,422.9629629629629,367.1428571428571,6
2012-01-20,68.2073974609375,69.87043762207031,61.46329879760742,62.19901657104492,52.497554779052734,28273373,2012-01-25,405.8,420.0,329.2307692307692,442.70270270270265,383.7837837837838,5
2012-01-23,61.31002426147461,63.90037155151367,59.63166046142578,61.22572326660156,51.676063537597656,24054194,2012-01-25,399.45,388.0,330.7692307692308,432.5,383.7837837837838,2
2012-01-24,61.1567497253418,63.36391067504883,60.88851547241211,62.16836166381836,52.47168350219727,9317902,2012-01-25,405.6,362.22222222222223,345.7142857142857,376.6666666666666,384.72222222222223,1
2012-01-25,62.30631256103516,63.042030334472656,60.95748901367188,61.29469680786133,51.73427963256836,7643709,2012-02-23,399.9,362.22222222222223,345.7142857142857,376.6666666666666,420.0,29
2012-01-27,60.712249755859375,65.86228942871094,50.98694610595703,64.9043197631836,54.78090286254883,20247899,2012-02-23,423.45,362.22222222222223,345.7142857142857,420.0,420.0,27
2012-01-30,64.2529067993164,64.9119873046875,59.49371337890625,60.29074478149414,50.88692092895508,14668909,2012-02-23,393.35,362.22222222222223,345.7142857142857,420.0,420.0,24
2012-01-31,60.4516830444336,64.52880096435547,60.08382415771485,63.74709701538086,53.80416488647461,18940243,2012-02-23,415.9,410.0,410.0,420.0,414.2857142857143,23
2012-02-01,63.60914993286133,67.17279052734375,63.60914993286133,66.86624145507812,56.43681716918945,13876484,2012-02-23,436.25,410.0,410.0,420.0,414.2857142857143,22
2012-02-02,67.8855209350586,67.8855209350586,64.666748046875,65.91593933105469,55.63473510742188,14709385,2012-02-23,430.05,410.0,410.0,420.0,414.2857142857143,21
2012-02-03,65.91593933105469,66.39875793457031,64.38318634033203,65.5020980834961,55.28543472290039,4238047,2012-02-23,427.35,410.0,410.0,420.0,414.2857142857143,20
2012-02-06,66.4830551147461,67.44102478027344,65.14189910888672,66.68231201171875,56.28156661987305,16488866,2012-02-23,435.05,410.0,410.0,420.0,414.2857142857143,17
2012-02-07,67.44102478027344,67.44869232177734,60.93449783325195,61.54759979248047,51.94773864746094,10579973,2012-02-23,401.55,410.0,410.0,420.0,416.3636363636364,16
2012-02-08,61.76984786987305,64.1686019897461,61.70087432861328,62.8810920715332,53.07323455810547,7578551,2012-02-23,410.25,393.33333333333337,400.0,420.0,417.1428571428572,15
2012-02-09,63.156986236572266,63.76242446899414,57.99161911010742,60.05316925048828,50.68639755249024,22756859,2012-02-23,391.8,352.5806451612903,353.87096774193554,413.6,414.1463414634146,14
2012-02-10,60.31373596191406,62.1377067565918,58.282840728759766,60.35971832275391,50.94514083862305,9106034,2012-02-23,393.8,380.0,354.2857142857143,408.14814814814815,411.6666666666667,13
2012-02-13,60.54364776611328,60.96515274047852,56.72710037231445,57.14094161987305,48.22840881347656,10319519,2012-02-23,372.8,386.0,355.3846153846154,395.83333333333337,408.9655172413793,10
2012-02-14,57.0949592590332,57.248233795166016,53.653934478759766,54.58124923706055,46.06795883178711,24474836,2012-02-23,356.1,365.7142857142857,354.6268656716417,381.7647058823529,399.51807228915663,9
2012-02-15,54.71919631958008,58.397796630859375,54.5352668762207,57.99928283691406,48.9528694152832,34248657,2012-02-23,378.4,334.3478260869565,343.7113402061856,382.3655913978494,397.570093457944,8
2012-02-16,58.275177001953125,60.5283203125,57.00299453735352,60.114479064941406,50.73814392089844,18705678,2012-02-23,392.2,378.0,343.9175257731959,395.7407407407407,399.1935483870968,7
2012-02-17,60.8118782043457,65.06526184082031,60.55131149291992,63.49419403076172,53.59071350097656,25436786,2012-02-23,414.25,385.95744680851067,352.7118644067797,402.31578947368416,403.51145038167937,6
2012-02-21,63.49419403076172,65.50975799560547,63.49419403076172,64.65142059326172,54.56744003295898,16217367,2012-02-23,421.8,396.6666666666666,356.25,410.3846153846154,405.12,2
2012-02-22,64.78936767578125,65.29517364501953,58.57406234741211,59.35576629638672,50.097774505615234,19817829,2012-02-23,387.25,390.5263157894737,354.4715447154471,423.84615384615387,412.7407407407408,1
2012-02-23,59.1641731262207,60.696922302246094,57.478145599365234,58.9189338684082,49.72907638549805,15448025,2012-03-29,384.4,390.5263157894737,354.4715447154471,423.84615384615387,430.0,35
2012-02-24,59.60866928100586,60.40570068359375,57.0183219909668,57.738712310791016,48.73293685913086,8061644,2012-03-29,376.7,390.5263157894737,354.4715447154471,380.0,413.33333333333337,34
2012-02-27,57.738712310791016,57.914981842041016,52.8798942565918,53.27074432373047,44.96187210083008,6716813,2012-03-29,347.55,390.5263157894737,354.4715447154471,380.0,405.0,31
2012-02-28,53.80720901489258,56.71176910400391,53.79954528808594,56.36690139770508,47.575103759765625,9863215,2012-03-29,367.75,390.5263157894737,354.4715447154471,391.4285714285714,398.0,30
2012-02-29,57.15626907348633,58.390132904052734,56.71176910400391,57.43982696533203,48.48067474365234,7674862,2012-03-29,374.75,390.5263157894737,354.4715447154471,392.22222222222223,395.7894736842105,29
